0,1,2,3,4,5,6,7,8,label
14772.1610697,-2344.09696749,-4840.0362767,-4752.16738075,-10764.6042877,4333.1406968,-4180.64596264,6887.96786361,-2850.31133291,college_liberal
10617.5295188,-5153.31578839,-712.67378214,2589.29321996,9699.5643266,-4095.67762234,7566.83774067,-1017.20915735,-3673.70542077,religion_pigeon
-15613.7275542,-13947.4394077,4274.78620872,-4298.7858029,8166.28846069,-3033.10843604,8129.04692456,-6793.20677712,6681.73875799,lazy_college_senior
1237.23870437,11953.7448894,-8449.18593023,-578.688385044,6123.09902447,15878.8235677,-1927.7858078,563.760928007,15595.4266707,business_cat
14722.8497286,-1592.71139253,-5144.42577851,-4100.71822228,-10851.8599532,4779.00258932,-4383.23840483,7229.50544691,-2257.49376529,college_liberal
6025.31650808,9217.65957597,-9857.40233015,2389.49799852,645.345371838,17741.4709948,-3051.51037012,2603.28203222,16586.7399123,business_cat
2652.34790407,10849.3815757,-129.817618871,-1193.82930249,1692.77684681,5732.67934944,-4671.29500593,702.672889163,-5333.08137777,philosoraptor
9461.24064034,-2984.89081671,-2591.28409309,3270.1804344,8538.43052351,-4434.34654354,6894.92208801,-3217.92307718,-3985.02714325,religion_pigeon
-13908.0029531,-1682.67796227,-12474.9219056,6478.52574461,5093.00607531,-12653.0481477,842.603138985,17116.6339339,-1402.25779628,paranoid_parrot
-21891.5061198,-19304.1721184,9459.90137023,-13391.415874,7762.42428264,360.81171228,-16944.7952045,-1243.90295173,3925.85795739,sudden_clarity_clarence
-32268.0053319,-3728.59174239,-3214.08930757,4416.43674955,-8836.51610039,538.705316456,1639.37088848,-5308.28313217,-3878.04610349,bad_joke_eel
14796.8290566,-2258.67739886,-5124.69995235,-4343.2296219,-10836.8851597,5118.08042096,-4189.06296092,6975.16990468,-2631.44175096,college_liberal
17834.0643717,-10514.4070623,-609.731788119,2473.80656668,1944.70053304,2441.30446749,3823.52422173,1470.8494623,-2288.51183081,minor_mistake_marvin
-20471.1322911,-898.148056262,2601.87697318,-1382.34827792,-1651.94838015,-3777.46499259,-4027.90438618,-2102.69672531,-3817.44410455,bad_joke_eel
14612.0618351,-7453.33901375,316.629190596,-105.881767547,3036.68187235,-1149.47631665,1681.99091508,951.705669951,267.726131991,overly_attached_girlfriend
7734.62390987,4336.57135344,26197.8404279,8958.6144367,-2641.4776606,-3051.39058111,-793.684519086,6033.23773395,2752.66173121,socially_awkward_penguin
2208.92694178,-16241.0478409,10006.7604264,-3848.76412716,8411.44244822,-1477.3591714,-8293.85428642,832.770047129,-3176.31602937,overly_attached_girlfriend
-26004.5897336,6093.68523271,-4251.1422492,7016.19535524,-2936.60490308,-49.0322656269,1311.35057238,1537.8058182,3514.58206845,unpopular_opinion_puffin
-6363.28363073,20024.605323,4391.08297547,-1484.9214195,7670.4821611,876.252361253,-6126.38235478,-7319.22097448,-9388.05548711,high_expectations_asian_father
2620.3550013,15214.3700756,2741.59754913,-8451.51271268,-12769.7572048,-8884.26876999,-5382.94676219,528.942455297,5797.13155588,bad_luck_brian
15229.3345069,-2431.01881274,-4349.60241838,-3625.51504898,-9730.06521368,4998.12789276,-3400.45257998,7623.93284276,-3157.81485605,college_liberal
-1356.54521359,10760.8191833,-9253.21690717,4075.97467989,7756.69341009,-9978.47727779,-2297.2685565,4717.11335856,-1781.40276847,paranoid_parrot
19445.8227743,-11916.9748434,-8069.321866,16430.2767564,-1797.15904149,-2664.9341781,-8245.58473805,-8674.58625369,750.161766431,advice_god
4184.25266151,7550.68276016,29705.0266593,13734.7269654,-667.188973558,-1050.87195459,1649.34668274,5450.04315049,2147.95886811,socially_awkward_penguin
14994.3914647,-1912.84925496,-4908.57094935,-4649.89721288,-10632.6437144,4564.88945242,-5383.79236132,6932.67431326,-2198.81948968,college_liberal
4952.49515642,8148.36604657,28871.7315368,13675.7752838,-1594.51889803,-852.747096188,1745.25815326,5541.38892336,3179.74564712,socially_awkward_penguin
9446.04454875,-2929.04002108,-965.423386482,3571.05896607,9033.82981734,-5221.17711722,7100.95806786,-1828.51306408,-3876.37786132,religion_pigeon
-28288.4007117,-8242.97440324,2158.23475829,-2995.51106682,2469.81395601,1524.18367206,1771.92556549,-3364.00515193,2976.7178289,unpopular_opinion_puffin
-13858.3471286,1164.18058449,-13312.8271312,5063.92327799,5537.62394411,-14190.1922524,-5334.37254711,15655.7230726,-402.457456537,paranoid_parrot
10398.9535563,-6776.26635875,197.587918446,-5658.95408607,2353.18239682,552.348321739,-33.9268429322,3264.64451533,-1406.32286031,overly_attached_girlfriend
10564.9061705,5645.94343761,-7876.08188834,1017.43604086,-7340.52471209,7380.87629529,2808.41555634,-17.5160955292,10352.8293485,business_cat
-295.945105733,12598.5500111,6827.13384521,-995.083225262,-2507.77015844,4493.24807335,-3005.67390956,-930.41870922,2518.73085672,religion_pigeon
-5529.92374576,16527.8761981,4290.12626243,-1579.53947998,5325.18656959,3812.87365949,-5510.51877936,-3829.0976764,-11673.9429056,high_expectations_asian_father
19935.1181059,-12694.8228857,-7790.49422867,17336.7471292,-1518.45134295,-2262.51460377,-7885.76468779,-8992.23664922,1316.38755633,advice_god
-10762.7551242,-530.731406448,-1018.33142544,4757.28107063,6460.79163509,-951.765560962,3723.68316401,-3393.85388914,4650.80151601,lazy_college_senior
-1192.80332847,14011.3245845,-6521.39893903,-1676.72000113,5416.80638095,1128.46780601,1936.78777304,-2287.6719767,-100.637002404,good_guy_greg
17945.309811,-11109.4137599,-943.90731854,2376.66116037,2478.80106325,2409.01001155,3803.90670014,1231.37207349,-1132.74449703,minor_mistake_marvin
-3537.36759897,-11131.7386873,654.003941367,-3268.38472699,4214.7759401,229.595031291,7114.45176911,1668.25179532,2576.31735067,evil_toddler
-1531.83489862,8409.17754936,-8857.2053973,3973.69307682,8733.34378122,-9966.29425958,-3084.99698003,6037.82426616,-2848.55119808,paranoid_parrot
11350.3657993,1158.49638031,-2380.79726739,-8072.57525512,-8845.32285572,-9475.50923064,7547.67064674,-7995.59369583,5473.71877617,sheltered_college_freshman
-31367.7002593,-4758.60577214,-3589.05535992,6399.58081811,-10389.3985043,7151.64837899,4755.29789378,2596.07288258,-7420.32963967,unpopular_opinion_puffin
-34001.7254006,-4913.06868865,-2888.21592923,4734.3498541,-9600.42295921,567.567782685,622.468854902,-4271.00350541,-3102.47569452,bad_joke_eel
3974.41445621,11215.5778226,729.266212689,-3647.35315945,2269.89067387,563.795989848,260.676627983,-1276.32933178,-1580.83314681,confession_bear
49.3916904709,12794.7811085,-6524.29723494,772.332650303,6483.34944111,1493.62101314,7529.77513431,-2112.96156444,752.182517091,good_guy_greg
-33742.8177931,-4101.26958986,-2714.1539103,4671.41651042,-9353.4092549,627.294598568,1298.79254986,-6005.52717451,-2450.09355283,bad_joke_eel
18695.1086568,-13829.8061137,3134.06170829,-4981.44435231,1898.91042629,2377.50953525,3184.76698831,1963.01597309,-6035.32182486,first_day_on_the_internet_kid
-21759.2273382,-17138.0028518,9056.01800245,-7723.8600944,4500.78955134,-1032.70080366,-10759.0009348,-494.269349665,3.41765496795,sudden_clarity_clarence
-16718.0165602,3866.26766216,-7157.98127396,2290.13766988,4251.23019654,-1683.4964163,8243.41830224,2365.59075366,2841.74366578,good_guy_greg
3358.01757028,12935.614074,-550.945981228,-2137.74305395,4059.61955849,1036.33499747,4229.33734056,-2226.78821918,2607.19528719,confession_bear
4942.11598588,7777.14702924,29239.049309,14094.3044186,-1847.49610508,-1519.26912047,2929.57919548,4933.1378454,3578.30235681,socially_awkward_penguin
-5677.30546859,19658.9469239,3461.69132725,395.874786853,6153.01211563,1115.19695789,-6053.10284961,-6212.95697135,-8526.66720685,high_expectations_asian_father
17751.206573,-9703.40178403,-1114.9502582,-788.420464862,-352.855354852,2800.12932912,3014.50058976,3113.02888105,-1773.30996761,minor_mistake_marvin
12276.1026974,-5854.07426394,-4897.39551467,2939.42481258,1350.09160994,1775.96301857,-86.1608855191,1923.18910942,667.76562004,overly_attached_girlfriend
14683.4945168,-1750.53571683,-5104.92091691,-4681.94264138,-10670.4831329,4797.21580152,-4449.29509451,6989.6342394,-1663.19153493,college_liberal
10172.904342,-4174.96882979,-1926.95394275,2688.82804095,8481.33715427,-4311.7747138,7095.30510936,-2085.15296179,-5541.24991054,religion_pigeon
20334.7262484,-15069.9967349,2352.99714876,-1944.94528944,-668.993063155,2648.06092559,5134.26587336,1433.87021168,-3372.977035,first_day_on_the_internet_kid
-710.419388251,13868.4668955,-6791.84245672,-1385.61949682,4880.27387928,685.256039989,4790.21703971,-2323.62188428,1091.23118771,good_guy_greg
1818.07002059,13282.2867151,-830.100628159,-827.071381914,3056.02736272,5589.88883936,-2845.5660993,74.8856760741,-5769.18298314,philosoraptor
-16578.6048607,-12623.0209546,4470.05117644,-4704.78523479,8547.56983728,-2790.64201656,7500.54483853,-6829.7364281,5721.7017596,lazy_college_senior
9611.55859254,-8486.49341714,2524.40333443,-8675.56966033,2289.22751724,1635.51251914,-2199.38566705,3170.08580795,-3196.78485639,minor_mistake_marvin
19603.1415591,-11722.3805395,-8966.7650772,18147.1557162,-1795.05538061,-3155.09435389,-8701.7994951,-10432.6687332,2056.6544141,advice_god
-35102.6536532,-8277.82131942,7577.68287145,-8156.98217122,1000.97002474,-5136.42428663,337.821066474,-6596.38407142,-2369.98757816,sudden_clarity_clarence
17525.8743726,-9687.72435977,-1240.34302802,2016.3283831,1217.9466943,1733.02138602,2652.91281509,1166.86128998,-779.699534993,minor_mistake_marvin
2721.62730919,10168.7881701,-7736.32926864,-1413.90350453,5344.30222191,16808.7037902,-4072.5913505,1408.26764919,14721.2076253,business_cat
2538.75825768,10337.2641386,148.110143914,-2600.51163006,3687.46070662,6385.6654853,-4297.05922049,1592.70235003,-6767.00190671,philosoraptor
792.467186935,10288.9241945,-6817.4190462,5331.41567425,5263.00354575,15059.0827417,351.808575204,464.508329835,12158.5968721,business_cat
2450.44030767,11264.7016976,283.974994446,-1594.85436022,3543.19802701,5307.86759013,-3791.0483929,481.890135018,-5492.95699241,philosoraptor
18168.863133,-12423.1011371,2716.81530871,-4278.04904211,872.915002065,1963.18576778,2396.07834593,1359.36132654,-5787.78407978,first_day_on_the_internet_kid
-29916.6410153,-5786.35303935,-4271.98933534,3565.60697601,-8783.14253271,5144.36719967,4735.45982319,4001.67904602,-3558.20750735,unpopular_opinion_puffin
2078.48099855,12742.0266634,-576.682646721,-969.698540953,3640.51510724,5756.84637606,-3085.59539428,132.347298255,-5852.08200355,philosoraptor
-10.858850066,13532.4906802,-6163.13428775,-1435.51909844,4936.78097921,1937.05672647,2488.66984973,-1108.48267074,-1741.64847599,good_guy_greg
11366.103204,1241.01242917,-2596.90462861,-8474.65201201,-9199.16785817,-9562.82394227,7761.28056836,-7992.80237504,5268.25481694,sheltered_college_freshman
-3293.69502326,-9956.98733618,-2077.95367348,2158.41974485,3155.48882967,-903.421719491,12050.0840667,769.735879055,2259.3041905,evil_toddler
-701.911630333,12212.1875403,-10439.6276352,4641.09952177,7572.86773129,-10718.2949707,-3475.07331759,4529.23107683,327.368453744,paranoid_parrot
14700.4110118,-1158.65242966,-5239.03820429,-3905.62360788,-11047.6315713,4609.34894645,-4458.37410913,6883.31754381,-1306.46019234,college_liberal
7573.15596771,3638.06788688,19906.7643142,18507.6561315,-371.182066604,-952.258422541,4642.35752453,316.055419918,2669.71939199,socially_awkward_penguin
-23676.9544841,4970.0994347,-5307.49303996,6688.8684581,-3239.67454695,542.793442423,2905.96316974,2966.52062595,2106.82076003,unpopular_opinion_puffin
2154.8999461,12361.5513384,-311.444669206,-1759.73844967,3281.33810264,6120.99455948,-4149.69975914,592.825864718,-6461.84634202,philosoraptor
14678.3206423,-1662.61060666,-5246.95151583,-4953.37815449,-11024.4229838,4491.41174042,-6153.35081688,7175.27656262,-1846.76969903,college_liberal
-22362.4383322,-19591.9133548,9791.62033087,-13882.5419633,7034.22167042,-853.731800036,-15453.7870966,-1737.99095007,4041.33581785,sudden_clarity_clarence
14967.2978473,-1858.76418336,-5030.98330207,-4221.41221302,-10415.5802631,4894.68951682,-4520.63971354,6937.67966314,-1767.469055,college_liberal
18870.9754203,-10992.3257219,-8139.30969876,17447.7506949,-1699.76148585,-2282.73670283,-7324.09025211,-9631.70872505,1579.72715424,advice_god
4547.31001186,8384.09722583,27739.8575244,13134.1624787,-1915.80564856,-798.418181798,1689.78924326,4786.16003207,2379.41845404,socially_awkward_penguin
11251.5624383,2154.10988942,-3446.54485954,-9173.1599632,-9289.21662784,-9362.51995341,8129.43742602,-8312.17541244,4599.43509495,sheltered_college_freshman
-32537.295825,-3392.83358071,-2807.58421142,5376.67209107,-8551.8221717,1899.78389538,3346.25166651,-4969.75408006,-1588.33389582,bad_joke_eel
1499.70690784,14202.781704,4914.98573969,-9433.9789163,-9552.78791718,-9035.14273151,-5789.27750325,203.03862912,4244.76003573,bad_luck_brian
18635.2701717,-11287.2488112,-7126.01186737,16438.6982019,-965.834139649,-1901.85060311,-8496.7956343,-7766.0447634,1610.20502821,advice_god
18044.3926887,-11355.6034669,505.86641448,-2417.20636079,-586.425142289,3879.46761857,2711.00309149,3986.4375773,-2353.82091972,minor_mistake_marvin
-1011.88856632,-14096.6278827,1827.42895297,-1845.43115943,5338.97971185,-859.103410916,8203.41293724,2273.96716825,630.57816942,evil_toddler
-27585.6295812,-13989.8421717,2412.64296544,-2189.02671842,5849.17245175,230.249136659,699.012386559,-5426.66663516,6852.48511023,sudden_clarity_clarence
-15586.3409839,408.945236404,-14398.4464085,6015.56631452,5828.15975212,-16533.8492262,-3751.0596597,16408.1688554,-546.552036747,paranoid_parrot
-12917.9994318,-16143.8740181,4456.26050806,-2713.57783812,6246.33825058,-667.017524433,11299.8516518,-3827.89470407,2561.25852081,lazy_college_senior
3997.5359456,12833.3554186,3700.70472759,-9286.72046904,-11698.9845593,-7670.96074272,-4298.28197269,734.578497708,4482.71463114,bad_luck_brian
4547.18239253,8996.84832032,234.896283296,-1894.62704772,2220.40138376,5546.50367057,-1506.1208454,1330.44438253,-5475.78791597,philosoraptor
6767.64875505,7074.15819066,946.845556635,-5471.76203585,925.479708045,-904.488697638,1301.01209968,-1688.87220604,3179.76083783,confession_bear
20982.7955276,-18787.4583155,3239.72398524,5210.70296399,-212.387598921,2523.24358449,-378.878085877,3546.85057061,-326.404388336,overly_attached_girlfriend
-14180.8811465,-120.76395427,-12463.9354417,6511.47070617,6091.30216697,-15457.4886299,-1701.19339501,14690.7155669,3711.32532475,paranoid_parrot
3027.24442353,10361.0748711,481.194382905,-2348.33187337,3864.20169807,6457.01775174,-3112.12083912,1779.37890134,-6950.56472127,philosoraptor
-22614.489559,-18826.1562753,10162.9794549,-13132.2450181,7793.96759266,-2457.58967943,-14844.7921877,-1097.85509716,3102.41035976,sudden_clarity_clarence
973.280639397,12202.8426745,4447.34263032,-1338.04794756,3294.59144575,-1904.58938255,-1029.39178507,-5249.46777866,-6266.321736,high_expectations_asian_father
-10626.1595304,-4568.08733443,25730.5792043,11805.452419,-9279.59128925,6725.91251277,2953.40161325,-1558.79685798,2683.5731945,socially_awkward_penguin
-35694.9190257,-2767.60794516,-3146.93927419,4754.85153211,-8601.57915888,-1069.64624241,975.824135185,-6701.53549373,-1749.93300473,bad_joke_eel
3884.98270344,14424.4752096,2714.56876885,-7375.7749824,-10028.5996396,-6376.13049111,-272.153282835,-1018.70082833,6121.10902738,bad_luck_brian
12274.4061413,-233.162046321,-2291.23823299,-9532.22157134,-8506.9064382,-6880.63271067,6872.87364407,-5398.59495889,1862.10473157,sheltered_college_freshman
18803.7019943,-13272.5906357,2944.08483369,-4678.9820747,2266.28169382,2794.9924698,3164.56376599,1659.04608517,-6144.15438274,first_day_on_the_internet_kid
7113.54135086,5261.59090412,25785.6028787,9491.88290797,-2767.87535763,-2572.79245449,-293.519783351,4731.25066685,3807.06581397,socially_awkward_penguin
19216.5778219,-11253.7288306,-7963.87219624,16084.0592583,-1527.42565173,-1976.22315858,-7455.98499152,-7661.77606226,767.417333297,advice_god
-31846.8095229,-9097.19453729,-1653.28114119,4492.28888004,-7104.14972302,3069.65930556,1511.61066707,-2647.50649091,-4572.18880771,bad_joke_eel
11685.630726,837.295949592,-2574.48006987,-8635.4956041,-8715.74570883,-9151.93408536,7937.10506533,-7563.67440967,3881.94546071,sheltered_college_freshman
11348.0590165,1408.5761259,-3087.56308568,-9012.41689573,-9242.60687045,-9102.96993252,7990.9740441,-8030.46283411,4099.90853599,sheltered_college_freshman
-15680.2826492,666.809891257,-13347.8430308,7310.62695845,7857.84416799,-16522.1369808,-1047.82269693,15674.9295606,4016.84983509,paranoid_parrot
-560.908818483,13669.5813739,-6470.53800797,-975.171750718,6338.70222479,2718.06376563,5079.43774708,-1081.79181323,820.068044584,good_guy_greg
-260.992895344,11731.4163325,-6088.76673262,-1712.13762269,3606.04796173,2348.99671823,2199.31613303,413.676143911,-3113.016744,good_guy_greg
3922.03846417,10765.623904,622.457633762,-2807.15102601,3389.31721268,250.146993563,2365.15597141,-1596.20300831,561.872954841,confession_bear
4787.34814755,4155.09969217,-949.64704084,-4583.5084274,2514.63268775,-3615.81884551,6695.20964005,-5750.9216605,-4688.10801946,sheltered_college_freshman
4174.45052165,8164.5673252,29535.3389506,14804.623622,-1278.77277496,-1453.62376338,2618.64078479,5485.29040275,2339.79799086,socially_awkward_penguin
15228.5488179,-3371.18675111,-3884.58166364,-4484.57727906,-9758.22968515,4677.0846989,-4601.73273067,7477.71002295,-2940.15955538,college_liberal
2613.54369749,11858.0132419,27123.1635867,13402.0978829,-2310.13255102,-1777.52559008,1383.45336039,4167.69753363,6073.10934583,socially_awkward_penguin
3334.65940227,14315.8662825,3558.94604318,-8446.24797768,-11287.5567104,-9335.93265152,-3965.15099801,840.45943753,4310.153723,bad_luck_brian
173.662334689,-14905.0946574,1489.24757653,-2298.87166231,6056.95289609,-286.160165514,8993.52953936,2627.58489358,1169.09059795,evil_toddler
-531.528875009,12339.2489542,-6041.84800979,-1111.21690473,4504.90690813,2263.15228051,1932.43362696,5.78917970832,-3239.00083999,good_guy_greg
4546.39951082,7607.94777161,27207.2055855,11893.8096565,-2311.76340361,-311.22120196,434.072685713,5338.78549992,2833.02422659,socially_awkward_penguin
-32998.3159014,-3918.62791392,-5723.9990066,6249.48459182,-9624.75659957,5534.7505733,3604.8639237,3872.4513626,-1319.71946543,unpopular_opinion_puffin
18907.7420913,-10158.1422106,-8810.46385971,17002.1144606,-2476.88187907,-3716.12940296,-9775.63104144,-10089.8925889,1344.64766141,advice_god
-1012.93443625,11053.9522605,-10039.9127814,2962.81619482,6465.4883776,-10692.456165,-7192.49878417,5686.23575301,-471.466454989,paranoid_parrot
18011.3503986,-11357.745674,-1281.91550501,1928.84397193,1859.57150115,2947.00733534,4429.69361274,1743.94395742,-1558.04017301,minor_mistake_marvin
18757.1633018,-13544.4336172,3084.17370803,-4555.36456848,1893.92064718,2614.50443245,3441.57844566,1954.29640371,-6860.33394186,first_day_on_the_internet_kid
-15903.4085417,1544.14256094,-13985.0088866,5475.95610614,6066.8882516,-16119.5883062,-2440.10519841,13092.1463109,1594.3036694,paranoid_parrot
5097.58807279,7897.29354137,29669.4021815,14175.1857914,-1244.33064088,-1312.49569915,1835.72123384,5914.84556456,3704.51590114,socially_awkward_penguin
-898.193746101,-13629.0596099,1194.72358049,-2700.02524509,5929.05521987,-806.780682537,8198.40029088,1432.33216646,2185.84501006,evil_toddler
18222.5348581,-12329.9879055,2611.35158156,-4249.39069894,972.09748457,1791.71897511,3106.32897705,689.077973943,-5927.43570738,first_day_on_the_internet_kid
-1438.0883492,16895.4559352,-7642.27906072,-1023.47450525,6373.64394463,877.54801248,4159.15254337,-4431.29972721,4007.00743191,good_guy_greg
2930.51358733,8344.14060061,-5937.60258929,-359.40346135,5020.28913708,15311.4799809,-4468.44707649,2888.02041836,11291.1837442,business_cat
17880.6090981,-11607.2614637,2291.64759761,-3742.48891233,340.967814678,1612.74442518,3102.13227143,1231.3730815,-6172.47459821,first_day_on_the_internet_kid
4510.85978892,7852.66378885,2018.58336379,-2739.93819072,4943.37025408,-509.799771292,995.194643913,-1895.16959448,-1702.57445768,confession_bear
2463.63338152,14454.7303174,4598.16481699,-9506.17145279,-9831.98084094,-9275.28833229,-5537.08609038,-1098.86213872,5970.27910281,bad_luck_brian
-27564.9871036,-4595.91320933,-5534.06138237,6624.29168015,-10304.594556,8674.47946195,7989.4276157,5038.26630006,-6778.23991662,unpopular_opinion_puffin
18094.3664571,-12483.0182942,2722.29385334,-4323.0866726,858.230996178,1235.12718102,2718.45265836,1066.90278684,-5587.99522507,first_day_on_the_internet_kid
-21211.7621567,-18442.438554,10087.1659751,-13501.6183441,7167.07295572,-495.044635084,-15646.7613115,-2035.03304583,3427.25536975,sudden_clarity_clarence
-6219.4258716,20970.7280027,3046.19395332,1472.70648473,6291.88910218,-1584.28377162,-3869.33547603,-8313.18196614,-8251.30556352,high_expectations_asian_father
3647.85178569,11227.1210518,-2523.44878152,-1.06928646517,3157.30652699,1156.03457392,3677.10949549,-1683.393335,1498.7550819,confession_bear
10976.3329938,1747.23968776,-3264.27911157,-8978.39520358,-9311.25627891,-8694.14600566,7089.19550872,-7123.04785153,3460.16972932,sheltered_college_freshman
5995.79344822,8848.67941123,879.4030666,-3694.74287098,2644.42839121,247.120196194,5088.46927656,-1461.94863327,781.433088282,confession_bear
-10742.9878491,-16772.4008884,4947.14646238,-3394.2207865,6523.95746179,-539.783098056,8595.13482836,-1810.95482725,1963.22017863,lazy_college_senior
-1230.69705659,15923.5278092,3550.75124567,-1197.05937363,3968.85495219,2236.70819832,641.813558106,-5578.85826016,-7415.92463668,high_expectations_asian_father
-30505.8321202,-2962.72268936,-5152.48259112,4918.07696455,-9345.52055708,6557.00101378,3924.57723615,3351.19267399,-4330.23464367,unpopular_opinion_puffin
-16145.8972887,456.556091158,-14619.0876511,6523.01695662,5964.71805712,-16549.6299576,-3536.40471061,17109.3849763,-644.156560704,paranoid_parrot
-10672.6283861,18081.0050918,7079.47371869,-2033.16991466,4481.3435609,-3075.36193759,713.463422487,-4640.99297804,1588.44131722,bad_luck_brian
18739.3926022,-9112.82642244,-9383.79926243,18978.9675555,-2507.34767247,-3177.62260661,-10839.1139379,-10632.0670311,3553.42304287,advice_god
3365.55444357,13182.7390014,3161.15664221,-8704.63152228,-12661.740384,-6742.67836275,-4071.39721841,1391.76683392,3749.2610289,bad_luck_brian
18255.3848656,-11238.466172,-595.663936433,-1493.19984798,-35.5515535926,3051.53363827,2104.03078329,3902.09004111,-1794.40105982,minor_mistake_marvin
12260.2767983,-35.3909761008,-2518.51885556,-8964.70284625,-8704.2210922,-6971.01198215,7262.07998715,-4972.69100522,1321.99157052,sheltered_college_freshman
18783.1144662,-12616.8448603,456.6327668,-1605.88280534,460.335863643,3682.05549913,2316.03269545,4760.75020133,-3144.57306248,minor_mistake_marvin
2190.95970834,15275.7281994,4493.39537082,-9247.26139213,-9082.29172816,-8198.54082005,-3446.18568197,-926.414143754,6506.74380391,bad_luck_brian
-15821.4348463,-12815.4243348,5596.9563919,-5945.53115993,8036.812314,-3473.5796017,7395.48131911,-6825.75576265,6234.17651645,lazy_college_senior
4171.3384102,8193.51342761,27739.3622781,13255.5083648,-1684.92714401,-656.330000794,1758.12210178,4999.17096837,2305.7585434,socially_awkward_penguin
-210.126930344,12507.2088009,-6016.52848795,-986.864143957,4351.78842158,2116.72939451,3169.36998429,-565.342728307,-2347.27180557,good_guy_greg
-7830.50686806,20722.01862,2727.48898126,1308.81222822,7145.27778736,892.5131046,-4116.27154505,-7818.65213197,-7168.96411241,high_expectations_asian_father
9151.91658832,-2317.6062903,-3006.24726398,2785.23063504,8556.50466116,-4191.59327841,7529.79176071,-4154.9489569,-2831.76805702,religion_pigeon
10444.9892031,-4123.00916568,-4243.02854066,-3996.63125166,-645.127817346,-3440.21001734,1664.2463166,-77.051148333,4396.00578693,overly_attached_girlfriend
14197.235012,-3574.41479454,-2109.19115345,1730.09671821,1125.4572202,1653.22718011,903.100365251,1507.61287993,4314.73239393,overly_attached_girlfriend
18446.1014096,-13127.962473,2889.93945161,-4473.43710087,1653.91825615,2029.13114755,2995.37426446,1199.45831865,-6002.66709753,first_day_on_the_internet_kid
-32244.5929981,-4672.82839494,-1454.67575851,3592.71338398,-6314.59906222,120.654720291,1550.72210836,-5541.31876385,-2059.64882993,bad_joke_eel
3993.75222156,7880.42701112,-7381.96865558,343.677423528,6095.57310244,16328.3629013,-27.5250843841,1811.24364736,13713.7593764,business_cat
